SessionID,Session Name,Country,Device,User Agent,Browser,Date,Time (MILLISECONDS),Status,Je trouve que la gestion simultanée de deux ou plusieurs courriels (suppression marquage comme lu etc.) est un véritable jeu d'enfant:,Je préfère généralement afficher les courriels dans une orientation:,Si j'utilise la vue horizontale des courriers électroniques le fait de cliquer sur « Répondre » m'amène à espérer pouvoir répondre:,Il me semble que les icônes de gestion des e-mails sont:,L'utilisation du bouton « Ajouter étiquette » est claire pour moi:,Je trouve que les icônes pour la gestion du courrier électronique sont:,Je trouve que le fonctionnement des étiquettes des courriers électroniques est confus:,Je pense que le déplacement de courriers électroniques d'un dossier à l'autre est une opération:,La recherche d'un courrier électronique dans un dossier donné est:,En général je considère que l'utilisation des Mails est:
aa311db5-aab3-4756-a4e3-9c59dcd246ab,fObXt8,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:53:55 +0000",6903,DROP_OFF,,,,,,,,,,
f8cb5611-cbf5-43b2-9bea-991fb591d0fd,0BAKJ8,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 09:53:55 +0000",54,DROP_OFF,Pas tout à fait d'accord,,,,,,,,,
c2c26fe3-fb91-4906-9562-60bb6cc152a2,DAY4T4,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 09:54:01 +0000",398090,SUCCESS,Pas du tout d'accord,Je préfère n'afficher que le contenu après avoir cliqué sur un e-mail.,Directement sous (ou au-dessus) du texte de l'e-mail,3,Je suis pas du tout d'accord,Assez grandes,Sans avis,Assez simple,Très complexe,2
598d678d-a3f8-4306-acce-635e3337fa3c,zScymD,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:54:07 +0000",196,DROP_OFF,,,,,,,,,,
d5fed65c-1d88-4e37-9647-309015614876,A6gxet,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:54:15 +0000",992553,DROP_OFF,,,,,,,,,,
818f8026-aa5e-4170-9752-9ed2966882a4,n7tzKo,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",Edge,"Wed, 12 Mar 2025 09:54:25 +0000",41822,DROP_OFF,Je suis d'accord,Je préfère n'afficher que le contenu après avoir cliqué sur un e-mail.,,,,,,,,
50168153-5daf-44b7-b3ba-458fcf47f467,Mal9Vf,FR,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/134.0.6998.33 Mobile/15E148 Safari/604.1",Chrome,"Wed, 12 Mar 2025 09:54:25 +0000",263293,SUCCESS,Pas du tout d'accord,Je préfère n'afficher que le contenu après avoir cliqué sur un e-mail.,En utilisant le compositeur de courriel quiapparaît dans le coin inférieur gauche,1,Je suis pas du tout d'accord,Trop petites,Je suis d'accord,D'une complexité adéquate,Très complexe,0
8452df2c-5486-4208-9124-672cedb97d48,gYowpJ,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,Firefox,"Wed, 12 Mar 2025 09:54:26 +0000",198237,SUCCESS,Pas tout à fait d'accord,Je préfère n'afficher que le contenu après avoir cliqué sur un e-mail.,Directement sous (ou au-dessus) du texte de l'e-mail,3,Je suis pas du tout d'accord,Parfaites,Sans avis,D'une complexité adéquate,Très simple,5
899b9c35-04fe-4a6a-9afe-4cf89ac21d71,Bo27tz,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 09:54:29 +0000",8015,DROP_OFF,,,,,,,,,,
90b16a28-0c7f-4268-8081-c5bafe0aa7f9,WqFs5J,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:54:29 +0000",153887,SUCCESS,Sans avis,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,4,Sans avis,Assez petites,Sans avis,Assez simple,Assez complexe,6
480ded2c-b862-4ad5-80ec-063bcae9574a,x4HrRM,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:55:06 +0000",158533,SUCCESS,Pas du tout d'accord,Je préfère n'afficher que le contenu après avoir cliqué sur un e-mail.,Directement sous (ou au-dessus) du texte de l'e-mail,1,Sans avis,Trop petites,Je suis d'accord,Assez simple,Assez simple,3
fe568465-d35b-4201-ae63-67d383b66f6f,80U2eh,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,Firefox,"Wed, 12 Mar 2025 09:55:10 +0000",340,DROP_OFF,Plutôt d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),,,,,,,,
4271b67b-9813-49b8-9cf5-73d35924cf22,C6t0wo,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,Firefox,"Wed, 12 Mar 2025 09:55:39 +0000",44,DROP_OFF,Pas du tout d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,1,Je suis pas du tout d'accord,Trop petites,Je suis d'accord,Assez complexe,Assez complexe,1
4448bf02-9668-4e82-a995-eb8afb27695c,eDooup,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:55:46 +0000",216890,SUCCESS,Pas tout à fait d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,3,Sans avis,Trop petites,Sans avis,Assez simple,Assez complexe,3
473038b9-f7d4-42fa-847b-bf6227959fca,QcUVmP,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 09:55:55 +0000",128779,SUCCESS,Pas du tout d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,1,Je suis pas du tout d'accord,Trop petites,Pas du tout d'accord,Très complexe,Très complexe,0
c3e42095-5291-4de6-84f1-c22de4c55749,dVOhes,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:56:18 +0000",20670,DROP_OFF,,,,,,,,,,
95714873-57ea-4f2c-a2a3-d14cf75c1045,kB5tHW,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:56:43 +0000",525021,SUCCESS,Plutôt d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,3,Plutôt d'accord,Parfaites,Sans avis,Très simple,Assez simple,8
10586e0d-1fad-4833-ba41-435bb8c161fb,p87YJ7,FR,Mobile,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:56:46 +0000",373059,SUCCESS,Pas du tout d'accord,Je préfère n'afficher que le contenu après avoir cliqué sur un e-mail.,En utilisant le compositeur de courriel quiapparaît dans le coin inférieur gauche,1,Je suis pas du tout d'accord,Trop petites,Je suis d'accord,Très complexe,Très complexe,0
2f69241a-d841-4084-9639-b832662eb866,xpAO1O,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:56:46 +0000",27095,DROP_OFF,,,,,,,,,,
3203ef8c-a16f-4ed5-973c-9278290f5dcc,d2L1tC,FR,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:56:50 +0000",176647,SUCCESS,Je suis d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,5,Je suis tout à fait d'accord,Parfaites,Pas du tout d'accord,Très simple,Assez simple,10
c3d78aac-f6db-4b24-a9fa-e82e63f71026,Zbo2Q9,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:56:56 +0000",25553,DROP_OFF,Sans avis,,,,,,,,,
5b48622d-310c-4807-88b8-7c60573aa26a,03xzsf,FR,Mobile,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:56:57 +0000",100012,SUCCESS,Pas tout à fait d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,3,Je suis pas du tout d'accord,Assez petites,Pas tout à fait d'accord,Assez complexe,Assez complexe,4
b7c26dc7-ee0d-451c-8c57-be179e4ac133,r4fIpL,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:57:07 +0000",148212,SUCCESS,Pas tout à fait d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),En utilisant le compositeur de courriel quiapparaît dans le coin inférieur gauche,3,Je suis pas du tout d'accord,Assez petites,Je suis d'accord,Assez simple,Très complexe,5
44673815-a4d1-4e79-bca7-50c456e6e10f,PZxpqm,FR,Desktop,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 09:57:11 +0000",5530136,DROP_OFF,Pas du tout d'accord,,,,,,,,,
9831920b-806a-4ba4-a77d-e61b7fddbb06,2Rqcvr,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:57:25 +0000",251575,SUCCESS,Pas du tout d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,1,Je suis pas du tout d'accord,Trop petites,Je suis d'accord,Très complexe,Très complexe,1
d86a6482-6652-4756-bed7-108ce9167ccb,0A3j1M,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,Firefox,"Wed, 12 Mar 2025 09:57:55 +0000",394275,SUCCESS,Pas du tout d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,1,Je suis pas du tout d'accord,Assez grandes,Je suis d'accord,Très complexe,Très complexe,0
9f9f980a-cb35-4f7d-8ec7-e927f6c33124,c4l49n,FR,Desktop,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0,Firefox,"Wed, 12 Mar 2025 09:58:10 +0000",78113,SUCCESS,Pas du tout d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,1,Je suis pas du tout d'accord,Trop petites,Je suis d'accord,Assez simple,D'une complexité correcte,0
ce7bbe8f-512c-491b-9c3c-a9f332d2a7fc,KPpLdP,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:58:17 +0000",148949,SUCCESS,Plutôt d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,3,Sans avis,Trop petites,Sans avis,D'une complexité adéquate,Assez complexe,6
5211e6f1-344a-4047-844d-3d8b76f0f37b,5AZZAb,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 09:58:27 +0000",128318,SUCCESS,Pas du tout d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,1,Je suis pas tout à fait d'accord,Assez petites,Plutôt d'accord,Assez complexe,Assez complexe,1
eb049e02-38b7-4565-82b4-0fa7d6b7f207,Ai8jhL,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:58:41 +0000",332394,DROP_OFF,Pas tout à fait d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),En utilisant le compositeur de courriel quiapparaît dans le coin inférieur gauche,2,Je suis pas du tout d'accord,Trop petites,Plutôt d'accord,Assez complexe,Très complexe,2
d872b7da-3684-4ebd-bd14-8e480d3bef66,ALsimt,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:58:44 +0000",108381,SUCCESS,Pas tout à fait d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,2,Plutôt d'accord,Assez petites,Sans avis,D'une complexité adéquate,D'une complexité correcte,5
73465856-662e-4970-8703-24e1b9a8bfcc,MRenxn,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:58:56 +0000",219735,SUCCESS,Plutôt d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),En utilisant le compositeur de courriel quiapparaît dans le coin inférieur gauche,4,Je suis pas du tout d'accord,Parfaites,Sans avis,Très simple,Très complexe,6
2a341713-b031-4a7d-b227-cff56bb67bee,CpcckE,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 09:58:58 +0000",82809,SUCCESS,Pas tout à fait d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,3,Je suis tout à fait d'accord,Assez petites,Pas tout à fait d'accord,Assez simple,D'une complexité correcte,5
ed5490eb-abef-4dcc-890e-025bdb42b9a0,3niTM4,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:59:07 +0000",279702,SUCCESS,Je suis d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,4,Je suis pas tout à fait d'accord,Parfaites,Sans avis,Assez complexe,Assez simple,8
6c43b0e4-91af-4558-ac83-146ed3d7c09c,S9Z6ws,FR,Desktop,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 09:59:08 +0000",326315,SUCCESS,Pas tout à fait d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),En utilisant le compositeur de courriel quiapparaît dans le coin inférieur gauche,3,Sans avis,Assez petites,Sans avis,Assez simple,Assez complexe,6
e6ea2851-a172-40e8-a993-81436cf60bc0,AE7OMC,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:59:19 +0000",127527,SUCCESS,Pas tout à fait d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,4,Sans avis,Assez petites,Sans avis,Assez complexe,Très simple,7
231677f0-5902-4375-8504-3d748a10b482,eVeS7i,FR,Desktop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:59:35 +0000",73000,SUCCESS,Pas du tout d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,2,Je suis pas du tout d'accord,Assez petites,Je suis d'accord,Très complexe,Très complexe,4
25c6631c-dafd-4995-b98c-2d85bebc699c,BeWKXs,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0",Edge,"Wed, 12 Mar 2025 09:59:38 +0000",199461,SUCCESS,Pas du tout d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,1,Je suis pas du tout d'accord,Trop petites,Je suis d'accord,Très complexe,Très complexe,0
2cadfbbd-77f8-41be-b492-fba9454d9798,kqM0zn,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,Firefox,"Wed, 12 Mar 2025 09:59:43 +0000",141251,SUCCESS,Pas tout à fait d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,2,Je suis pas du tout d'accord,Assez petites,Je suis d'accord,Assez complexe,Très complexe,3
e43177b5-ee38-4076-8e92-4ccccf483f27,AOoWRY,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:59:44 +0000",477928,SUCCESS,Pas du tout d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),En utilisant le compositeur de courriel quiapparaît dans le coin inférieur gauche,1,Je suis pas du tout d'accord,Trop petites,Pas tout à fait d'accord,Assez simple,Assez simple,5
af672c55-fdfa-4cfe-9326-4e945ba37495,WRwqQL,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 09:59:44 +0000",188526,SUCCESS,Plutôt d'accord,Je préfère n'afficher que le contenu après avoir cliqué sur un e-mail.,En utilisant le compositeur de courriel quiapparaît dans le coin inférieur gauche,1,Plutôt d'accord,Trop petites,Sans avis,Assez simple,Assez complexe,6
20ea076c-1e32-4239-82fe-ec0618007641,E0rDBF,FR,Desktop,Mozilla/5.0 (X11; Linux x86_64; rv:128.0) Gecko/20100101 Firefox/128.0,Firefox,"Wed, 12 Mar 2025 10:00:32 +0000",150908,SUCCESS,Plutôt d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,3,Je suis pas tout à fait d'accord,Assez petites,Plutôt d'accord,Assez simple,Assez complexe,2
76c1061e-67e0-4448-9fce-2547020f5177,mZTskJ,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,Firefox,"Wed, 12 Mar 2025 10:01:07 +0000",120137,SUCCESS,Sans avis,Je préfère n'afficher que le contenu après avoir cliqué sur un e-mail.,Directement sous (ou au-dessus) du texte de l'e-mail,2,Je suis pas tout à fait d'accord,Trop petites,Sans avis,Assez complexe,Assez complexe,6
34b03878-5dbc-463c-8413-cb43bd81a19d,1mbORk,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 10:01:18 +0000",134,DROP_OFF,Sans avis,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),,,,,,,,
b04cd083-3be0-4d71-8508-5e1076d73c05,eZgOGk,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 10:01:23 +0000",103797,SUCCESS,Pas tout à fait d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,2,Je suis pas tout à fait d'accord,Trop petites,Je suis d'accord,Assez simple,Très complexe,1
53d93b23-21c8-49d9-b3aa-868a8cc5c61f,Hnlw1J,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 10:01:29 +0000",209603,SUCCESS,Pas du tout d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,1,Je suis pas du tout d'accord,Trop petites,Je suis d'accord,Très complexe,Très complexe,1
6f3261f8-e11d-4b6d-a474-24cfe8d0d799,eHbgHK,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Firefox,"Wed, 12 Mar 2025 10:01:37 +0000",36205,DROP_OFF,Pas du tout d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),,,,,,,,
a633b1a6-5625-42c0-a103-f377ad1382c7,M2tQBH,FR,Desktop,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:128.0) Gecko/20100101 Firefox/128.0,Firefox,"Wed, 12 Mar 2025 10:01:54 +0000",141590,SUCCESS,Pas du tout d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,2,Je suis pas tout à fait d'accord,Assez grandes,Plutôt d'accord,Très simple,Assez simple,6
c6e3c558-6022-4ae1-9142-3e18aa6212ad,RtdlOc,FR,Mobile,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",Mobile Safari,"Wed, 12 Mar 2025 10:02:07 +0000",288943,SUCCESS,Pas tout à fait d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,4,Je suis pas du tout d'accord,Assez grandes,Sans avis,D'une complexité adéquate,Assez complexe,4
9d877d8b-1f16-40a5-a726-7f7bde4fb3d0,Xe4x3X,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,Firefox,"Wed, 12 Mar 2025 10:02:20 +0000",197542,SUCCESS,Pas du tout d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,1,Plutôt d'accord,Trop petites,Je suis d'accord,Très complexe,Très complexe,0
0500d767-849e-4c2f-abd9-21d1b2724a96,DvRMwH,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 10:02:35 +0000",26692,DROP_OFF,Sans avis,,,,,,,,,
aa5b3c97-d351-4439-bf02-3f98dfca3233,qU6TOG,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 10:03:27 +0000",87407,DROP_OFF,Plutôt d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,4,Je suis pas du tout d'accord,Assez grandes,Plutôt d'accord,Assez simple,Assez simple,9
23453828-9295-4d83-afe8-ec28339182a4,5DEIQQ,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 10:03:37 +0000",146,DROP_OFF,,,,,,,,,,
8c7c6927-010f-45f1-b5ba-e3b9d933c6fb,SVXvdK,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0,Firefox,"Wed, 12 Mar 2025 10:03:57 +0000",259100,SUCCESS,Pas tout à fait d'accord,Verticale (la liste des courriels à gauche et le contenu du courriel à droite),Directement sous (ou au-dessus) du texte de l'e-mail,2,Je suis pas tout à fait d'accord,Trop petites,Plutôt d'accord,D'une complexité adéquate,Assez complexe,3
c45916b4-6a97-42b7-a9ce-6d5e25a85bd3,Biwh7T,FR,Desktop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0,Firefox,"Wed, 12 Mar 2025 10:04:04 +0000",131335,SUCCESS,Sans avis,Je préfère n'afficher que le contenu après avoir cliqué sur un e-mail.,En utilisant le compositeur de courriel quiapparaît dans le coin inférieur gauche,3,Sans avis,Trop grandes,Sans avis,Assez simple,Assez complexe,2
79fb2857-8eec-4ced-8d59-a7c3aa21bc00,5pgcQk,FR,Desktop,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",Chrome,"Wed, 12 Mar 2025 10:04:14 +0000",149623,SUCCESS,Pas du tout d'accord,Horizontale (la liste d'adresses électroniques en haut et le contenu de l'adresse électronique en bas),Directement sous (ou au-dessus) du texte de l'e-mail,2,Je suis pas tout à fait d'accord,Assez grandes,Je suis d'accord,Très complexe,Très complexe,0
